name,WKT
Starbucks,POINT (-84.01906 33.96708)
Starbucks,POINT (-97.11685 32.73256)
Starbucks,POINT (-111.68374 33.26485)
Starbucks,POINT (-96.19348 41.23597)
Starbucks,POINT (-120.48 37.31962)
Starbucks,POINT (-117.08607 33.12087)
Starbucks,POINT (-78.76613 35.77382)
Starbucks,POINT (-71.16034 41.67162)
Starbucks,POINT (-90.1297 29.94177)
Starbucks,POINT (-86.79133 36.02989)
Starbucks,POINT (-92.0384 34.97929)
Starbucks,POINT (-72.76241 45.41755)
Starbucks,POINT (-96.69171 33.05769)
Starbucks,POINT (-84.30018 30.44496)
Starbucks,POINT (-122.02456 47.70023)
Starbucks,POINT (-99.16072 19.29755)
Starbucks,POINT (-77.20706 39.11513)
Starbucks,POINT (-85.76122 42.88327)
Starbucks,POINT (-94.24956 39.02517)
Starbucks,POINT (-122.41511 37.80534)
Starbucks,POINT (-122.33684 48.50531)
Starbucks,POINT (-111.98095 33.3217)
Starbucks,POINT (-84.05395 39.72547)
Starbucks,POINT (-122.8672 42.33185)
Starbucks,POINT (-119.56041 47.30796)
Starbucks,POINT (-95.41087 29.77657)
Starbucks,POINT (-121.59389 38.6958)
Starbucks,POINT (-123.31269 44.93045)
Starbucks,POINT (-75.48122 40.16442)
Starbucks,POINT (-115.16802 36.12408)
Starbucks,POINT (-115.17504 36.10168)
Starbucks,POINT (-86.51456 42.0329)
Starbucks,POINT (-116.93616 32.80622)
Starbucks,POINT (-121.62061 36.69911)
Starbucks,POINT (-117.6936 34.08674)
Starbucks,POINT (-97.11761 31.54872)
Starbucks,POINT (-99.1241 19.6287)
Starbucks,POINT (-118.43138 34.30867)
Starbucks,POINT (-76.77604 40.25983)
Starbucks,POINT (-94.21031 36.07787)
Starbucks,POINT (-117.4094 47.74258)
Starbucks,POINT (-118.36224 33.89283)
Starbucks,POINT (-111.96822 33.31738)
Starbucks,POINT (-96.9791 32.83789)
Starbucks,POINT (-117.06955 32.6157)
Starbucks,POINT (-80.20309 40.21793)
Starbucks,POINT (-122.06645 37.58833)
Starbucks,POINT (-121.16172 38.67006)
Starbucks,POINT (-118.00662 33.73913)
Starbucks,POINT (-116.96275 32.79511)
Starbucks,POINT (-118.70029 34.14415)
Starbucks,POINT (-122.59946 38.2337)
Starbucks,POINT (-111.72832 33.60966)
Starbucks,POINT (-118.34655 46.05032)
Starbucks,POINT (-122.20192 47.61707)
Starbucks,POINT (-82.2408 41.41325)
Starbucks,POINT (-88.02021 42.08907)
Starbucks,POINT (-101.94506 33.56458)
Starbucks,POINT (-118.46693 35.13129)
Starbucks,POINT (-73.67484 43.32922)
Starbucks,POINT (-74.55527 40.56266)
Starbucks,POINT (-73.98081 40.73323)
Starbucks,POINT (-88.00136 41.64311)
Starbucks,POINT (-77.64748 35.26221)
Starbucks,POINT (-70.93055 42.11079)
Starbucks,POINT (-80.10623 26.8399)
Starbucks,POINT (-72.70329 40.92393)
Starbucks,POINT (-73.79039 42.60252)
Starbucks,POINT (-99.29503 19.37651)
Starbucks,POINT (-105.16048 39.73385)
Starbucks,POINT (-97.73851 30.30249)
Starbucks,POINT (-106.51397 35.11529)
Starbucks,POINT (-122.79526 45.48766)
Starbucks,POINT (-117.59145 33.63694)
Starbucks,POINT (-84.06673 40.73048)
Starbucks,POINT (-85.23224 34.27199)
Starbucks,POINT (-93.31142 44.85994)
Starbucks,POINT (-116.90183 33.92535)
Starbucks,POINT (-99.08068 19.43635)
Starbucks,POINT (-97.16034 31.49791)
Starbucks,POINT (-116.21235 43.62425)
Starbucks,POINT (-118.34259 34.10184)
Starbucks,POINT (-117.75937 34.03474)
Starbucks,POINT (-86.64751 36.08591)
Starbucks,POINT (-96.4469 32.07558)
Starbucks,POINT (-117.07263 33.02073)
Starbucks,POINT (-90.33728 38.65909)
Starbucks,POINT (-97.18016 32.86215)
Starbucks,POINT (-100.39329 20.58409)
Starbucks,POINT (-88.33603 42.87498)
Starbucks,POINT (-77.88949 34.19507)
Starbucks,POINT (-74.00818 40.65586)
Starbucks,POINT (-73.12262 40.91579)
Starbucks,POINT (-71.74165 42.53507)
Starbucks,POINT (-103.42151 20.75139)
Starbucks,POINT (-96.70021 33.0183)
Starbucks,POINT (-82.84142 34.68136)
Starbucks,POINT (-111.86069 33.27547)
Starbucks,POINT (-106.61215 35.13378)
Starbucks,POINT (-100.35969 20.57039)
Starbucks,POINT (-104.82658 39.69773)
Starbucks,POINT (-106.51477 35.0797)
Starbucks,POINT (-117.43532 34.07124)
Starbucks,POINT (-121.98851 36.96263)
Starbucks,POINT (-106.5277 35.08574)
Starbucks,POINT (-91.60425 41.72208)
Starbucks,POINT (-100.19324 25.7724)
Starbucks,POINT (-81.69477 41.50174)
Starbucks,POINT (-96.69716 32.93988)
Starbucks,POINT (-97.36159 32.72744)
Starbucks,POINT (-100.43661 20.6751)
Starbucks,POINT (-87.88258 42.27979)
Starbucks,POINT (-120.43587 34.97111)
Starbucks,POINT (-98.79317 26.36824)
Starbucks,POINT (-117.40179 47.62055)
Starbucks,POINT (-111.86773 40.6488)
Starbucks,POINT (-74.07136 40.94613)
Starbucks,POINT (-85.41948 40.18982)
Starbucks,POINT (-96.41278 33.95194)
Starbucks,POINT (-156.45572 20.87431)
Starbucks,POINT (-119.14501 35.35572)
Starbucks,POINT (-89.84111 35.20627)
Starbucks,POINT (-86.12132 39.88911)
Starbucks,POINT (-88.99114 30.38973)
Starbucks,POINT (-97.78361 30.53275)
Starbucks,POINT (-81.20179 28.55221)
Starbucks,POINT (-81.39047 30.25385)
Starbucks,POINT (-71.12163 42.34258)
Starbucks,POINT (-86.79378 36.15472)
Starbucks,POINT (-96.09049 41.26199)
Starbucks,POINT (-122.57933 45.44786)
Starbucks,POINT (-81.43315 40.85548)
Starbucks,POINT (-83.4735 45.06131)
Starbucks,POINT (-157.78501 21.27708)
Starbucks,POINT (-104.78843 39.67277)
Starbucks,POINT (-78.99621 35.13149)
Starbucks,POINT (-106.26461 31.68878)
Starbucks,POINT (-77.04098 38.90362)
Starbucks,POINT (-93.31516 37.1589)
Starbucks,POINT (-110.79578 43.45871)
Starbucks,POINT (-80.83884 35.20591)
Starbucks,POINT (-103.22754 44.08024)
Starbucks,POINT (-95.5533 30.03603)
Starbucks,POINT (-83.18359 35.30983)
Starbucks,POINT (-86.51465 38.86126)
Starbucks,POINT (-117.1523 32.74873)
Starbucks,POINT (-122.04507 36.9615)
Starbucks,POINT (-122.33737 37.521)
Starbucks,POINT (-111.88631 33.53811)
Starbucks,POINT (-119.77825 39.09989)
Starbucks,POINT (-110.30955 31.97083)
Starbucks,POINT (-80.31496 25.69054)
Starbucks,POINT (-84.51431 38.03913)
Starbucks,POINT (-86.16044 39.76681)
Starbucks,POINT (-88.20413 41.79721)
Starbucks,POINT (-76.86977 38.95788)
Starbucks,POINT (-97.37001 27.70689)
Starbucks,POINT (-122.17626 47.76135)
Starbucks,POINT (-122.18324 48.07673)
Starbucks,POINT (-84.42691 39.16047)
Starbucks,POINT (-122.61373 45.52738)
Starbucks,POINT (-77.03705 38.91685)
Starbucks,POINT (-84.41147 33.74529)
Starbucks,POINT (-117.78603 33.54318)
Starbucks,POINT (-124.2104 43.35878)
Starbucks,POINT (-74.12003 45.27231)
Starbucks,POINT (-80.97131 35.16005)
Starbucks,POINT (-115.15156 36.08339)
Starbucks,POINT (-94.59084 39.01355)
Starbucks,POINT (-119.45989 36.60313)
Starbucks,POINT (-89.26752 43.17104)
Starbucks,POINT (-74.38076 40.81403)
Starbucks,POINT (-73.98369 40.76075)
Starbucks,POINT (-78.87623 42.89081)
Starbucks,POINT (-117.05334 32.76828)
Starbucks,POINT (-90.37537 38.50818)
Starbucks,POINT (-77.02625 38.96935)
Starbucks,POINT (-87.90176 42.94931)
Starbucks,POINT (-77.03171 38.992)
Starbucks,POINT (-77.02174 38.91986)
Starbucks,POINT (-89.67634 40.77897)
Starbucks,POINT (-96.75479 32.8562)
Starbucks,POINT (-97.72741 30.2424)
Starbucks,POINT (-80.18385 32.99923)
Starbucks,POINT (-111.21669 32.45853)
Starbucks,POINT (-99.19099 19.36128)
Starbucks,POINT (-84.55452 38.04619)
Starbucks,POINT (-75.39636 39.69823)
Starbucks,POINT (-99.28271 19.39283)
Starbucks,POINT (-92.07892 32.53379)
Starbucks,POINT (-119.25146 35.77628)
Starbucks,POINT (-110.95933 32.42694)
Starbucks,POINT (-80.13602 26.07337)
Starbucks,POINT (-85.67266 40.53201)
Starbucks,POINT (-122.66248 45.67786)
Starbucks,POINT (-99.22825 19.52811)
Starbucks,POINT (-88.0476 42.93932)
Starbucks,POINT (-87.90665 30.65477)
Starbucks,POINT (-87.90054 42.94765)
Starbucks,POINT (-81.15314 28.54277)
Starbucks,POINT (-93.06201 45.05037)
Starbucks,POINT (-93.31115 37.2485)
Starbucks,POINT (-95.46297 29.73899)
Starbucks,POINT (-121.96017 37.76283)
Starbucks,POINT (-121.1734 44.2936)
Starbucks,POINT (-112.18527 33.61116)
Starbucks,POINT (-72.24215 41.80316)
Starbucks,POINT (-111.63514 35.19518)
Starbucks,POINT (-117.44722 47.69938)
Starbucks,POINT (-117.82165 34.00456)
Starbucks,POINT (-123.49891 48.44903)
Starbucks,POINT (-82.30838 34.83026)
Starbucks,POINT (-73.75952 41.03152)
Starbucks,POINT (-71.20832 42.59276)
Starbucks,POINT (-74.11559 40.97919)
Starbucks,POINT (-97.80394 30.47071)
Starbucks,POINT (-117.00634 32.80295)
Starbucks,POINT (-70.22325 44.12372)
Starbucks,POINT (-95.54593 30.70674)
Starbucks,POINT (-122.20133 47.61363)
Starbucks,POINT (-82.45675 27.94793)
Starbucks,POINT (-81.38027 30.18813)
Starbucks,POINT (-71.2317 42.7672)
Starbucks,POINT (-71.01942 42.36263)
Starbucks,POINT (-72.65216 41.89107)
Starbucks,POINT (-80.08222 37.28963)
Starbucks,POINT (-97.74693 30.26067)
Starbucks,POINT (-118.00801 33.68524)
Starbucks,POINT (-119.31533 36.22552)
Starbucks,POINT (-156.68166 20.88427)
Starbucks,POINT (-76.49185 37.10259)
Starbucks,POINT (-117.16905 32.71588)
Starbucks,POINT (-117.64627 33.56348)
Starbucks,POINT (-116.97154 32.8555)
Starbucks,POINT (-76.00974 36.75198)
Starbucks,POINT (-117.6697 34.08575)
Starbucks,POINT (-117.84581 33.67184)
Starbucks,POINT (-77.06805 38.84556)
Starbucks,POINT (-119.21384 34.17623)
Starbucks,POINT (-115.05242 36.10066)
Starbucks,POINT (-113.55423 37.10332)
Starbucks,POINT (-117.0123 32.51397)
Starbucks,POINT (-105.04662 38.98269)
Starbucks,POINT (-106.01324 35.63992)
Starbucks,POINT (-73.96913 40.76276)
Starbucks,POINT (-119.55607 36.70892)
Starbucks,POINT (-81.62174 41.50155)
Starbucks,POINT (-105.05572 39.74483)
Starbucks,POINT (-117.82596 33.66362)
Starbucks,POINT (-83.92627 36.02281)
Starbucks,POINT (-87.60676 41.89192)
Starbucks,POINT (-74.46344 40.84255)
Starbucks,POINT (-112.15995 33.60733)
Starbucks,POINT (-117.35305 34.46297)
Starbucks,POINT (-84.33759 46.50975)
Starbucks,POINT (-115.27877 36.05948)
Starbucks,POINT (-122.31087 47.3592)
Starbucks,POINT (-122.13735 47.46498)
Starbucks,POINT (-115.24461 36.25005)
Starbucks,POINT (-118.39623 34.02219)
Starbucks,POINT (-115.24263 36.1794)
Starbucks,POINT (-119.82616 36.79161)
Starbucks,POINT (-121.92923 37.36921)
Starbucks,POINT (-118.08202 33.75809)
Starbucks,POINT (-119.76811 39.14557)
Starbucks,POINT (-149.73428 61.20935)
Starbucks,POINT (-74.44823 40.49926)
Starbucks,POINT (-77.05961 38.80701)
Starbucks,POINT (-120.6048 46.59324)
Starbucks,POINT (-87.31605 41.46899)
Starbucks,POINT (-75.32184 41.11332)
Starbucks,POINT (-71.9206 41.8493)
Starbucks,POINT (-79.76308 40.43936)
Starbucks,POINT (-98.41862 29.59982)
Starbucks,POINT (-86.71308 33.43177)
Starbucks,POINT (-117.30954 34.04935)
Starbucks,POINT (-114.96389 36.0123)
Starbucks,POINT (-76.14527 44.33832)
Starbucks,POINT (-87.7579 42.0116)
Starbucks,POINT (-84.44306 39.14749)
Starbucks,POINT (-86.86427 40.36762)
Starbucks,POINT (-106.42421 31.67721)
Starbucks,POINT (-77.9064 40.81347)
Starbucks,POINT (-80.91567 35.18152)
Starbucks,POINT (-94.36002 39.04846)
Starbucks,POINT (-84.35014 33.99464)
Starbucks,POINT (-89.14645 31.696)
Starbucks,POINT (-95.40702 29.94709)
Starbucks,POINT (-82.6843 27.83667)
Starbucks,POINT (-78.72577 35.90686)
Starbucks,POINT (-117.90808 34.13617)
Starbucks,POINT (-87.95235 41.84622)
Starbucks,POINT (-77.15037 38.86787)
Starbucks,POINT (-119.74106 36.87357)
Starbucks,POINT (-121.36644 38.71389)
Starbucks,POINT (-86.18261 39.66531)
Starbucks,POINT (-122.25096 37.75761)
Starbucks,POINT (-104.92094 39.56736)
Starbucks,POINT (-118.41493 34.06103)
Starbucks,POINT (-121.13696 36.20356)
Starbucks,POINT (-115.11811 36.13017)
Starbucks,POINT (-76.79247 34.7351)
Starbucks,POINT (-112.0274 40.61128)
Starbucks,POINT (-123.27421 44.57538)
Starbucks,POINT (-77.48134 37.35201)
Starbucks,POINT (-82.74663 27.96009)
Starbucks,POINT (-105.25955 40.01331)
Starbucks,POINT (-101.88923 33.47536)
Starbucks,POINT (-97.6882 30.41328)
Starbucks,POINT (-87.99723 41.83976)
Starbucks,POINT (-122.1838 47.70792)
Starbucks,POINT (-73.64504 40.65691)
Starbucks,POINT (-118.14313 34.14567)
Starbucks,POINT (-118.28604 34.16061)
Starbucks,POINT (-91.2418 43.85891)
Starbucks,POINT (-117.11268 33.01934)
Starbucks,POINT (-98.20651 26.23578)
Starbucks,POINT (-95.55289 30.11449)
Starbucks,POINT (-121.91958 37.80063)
Starbucks,POINT (-81.73854 30.19322)
Starbucks,POINT (-81.48262 40.86007)
Starbucks,POINT (-95.56711 29.65159)
Starbucks,POINT (-83.7405 42.98839)
Starbucks,POINT (-115.18721 36.1182)
Starbucks,POINT (-118.37418 33.90125)
Starbucks,POINT (-100.32571 25.64787)
Starbucks,POINT (-117.39905 47.66702)
Starbucks,POINT (-115.17505 36.09867)
Starbucks,POINT (-94.75602 38.91248)
Starbucks,POINT (-85.73603 42.97237)
Starbucks,POINT (-94.79328 29.30829)
Starbucks,POINT (-122.0573 37.89558)
Starbucks,POINT (-122.83006 45.15024)
Starbucks,POINT (-75.65129 39.69739)
Starbucks,POINT (-123.12937 49.19126)
Starbucks,POINT (-87.99253 41.96737)
Starbucks,POINT (-123.21757 44.85107)
Starbucks,POINT (-74.34067 40.79848)
Starbucks,POINT (-75.77558 39.66781)
Starbucks,POINT (-76.6126 39.19563)
Starbucks,POINT (-112.25636 33.53857)
Starbucks,POINT (-119.71739 39.53547)
Starbucks,POINT (-93.23362 44.97461)
Starbucks,POINT (-106.39273 31.77923)
Starbucks,POINT (-74.34699 40.65199)
Starbucks,POINT (-88.58122 44.00855)
Starbucks,POINT (-86.91526 35.78454)
Starbucks,POINT (-72.75641 41.69533)
Starbucks,POINT (-71.1014 42.34427)
Starbucks,POINT (-82.60102 42.03644)
Starbucks,POINT (-90.40685 38.57743)
Starbucks,POINT (-96.59271 33.0085)
Starbucks,POINT (-104.7392 38.9324)
Starbucks,POINT (-79.05714 35.9126)
Starbucks,POINT (-120.59387 37.36106)
Starbucks,POINT (-122.68263 45.51417)
Starbucks,POINT (-86.77556 36.15551)
Starbucks,POINT (-112.02111 40.53958)
Starbucks,POINT (-76.498 44.26347)
Starbucks,POINT (-81.21202 41.58273)
Starbucks,POINT (-73.84295 40.92776)
Starbucks,POINT (-77.05264 39.03815)
Starbucks,POINT (-80.25896 36.05547)
Starbucks,POINT (-81.20691 32.1356)
Starbucks,POINT (-95.94343 41.26501)
Starbucks,POINT (-73.64884 45.52827)
Starbucks,POINT (-95.30746 32.27139)
Starbucks,POINT (-122.40842 37.78907)
Starbucks,POINT (-81.76826 41.4872)
Starbucks,POINT (-87.74022 41.69219)
Starbucks,POINT (-70.73306 42.01211)
Starbucks,POINT (-122.29167 37.84661)
Starbucks,POINT (-82.43075 40.08015)
Starbucks,POINT (-101.90785 35.11788)
Starbucks,POINT (-112.23961 33.68052)
Starbucks,POINT (-83.19335 42.68343)
Starbucks,POINT (-77.0642 38.94449)
Starbucks,POINT (-73.98193 41.01456)
Starbucks,POINT (-117.04192 46.41985)
Starbucks,POINT (-93.493 45.01922)
Starbucks,POINT (-117.2798 33.18987)
Starbucks,POINT (-84.11263 35.94858)
Starbucks,POINT (-84.51484 39.16436)
Starbucks,POINT (-84.51921 39.22036)
Starbucks,POINT (-84.53438 42.73373)
Starbucks,POINT (-71.01522 42.36605)
Starbucks,POINT (-97.63958 35.55584)
Starbucks,POINT (-76.60344 36.95577)
Starbucks,POINT (-77.3346 38.64661)
Starbucks,POINT (-116.37227 43.62099)
Starbucks,POINT (-112.15135 33.56725)
Starbucks,POINT (-123.02698 44.99562)
Starbucks,POINT (-97.84703 30.18275)
Starbucks,POINT (-99.07982 19.38345)
Starbucks,POINT (-73.13843 44.50447)
Starbucks,POINT (-87.91319 42.15164)
Starbucks,POINT (-105.0555 39.74636)
Starbucks,POINT (-119.78352 36.80889)
Starbucks,POINT (-117.17923 33.6847)
Starbucks,POINT (-72.89506 41.41808)
Starbucks,POINT (-97.4334 32.75018)
Starbucks,POINT (-77.40811 38.46904)
Starbucks,POINT (-76.33737 36.8241)
Starbucks,POINT (-116.35244 43.64748)
Starbucks,POINT (-124.19819 41.76164)
Starbucks,POINT (-122.81433 45.5277)
Starbucks,POINT (-86.82907 35.91391)
Starbucks,POINT (-76.93473 40.23868)
Starbucks,POINT (-97.69994 30.30153)
Starbucks,POINT (-77.0747 38.9102)
Starbucks,POINT (-87.7494 41.7196)
Starbucks,POINT (-118.60574 34.19905)
Starbucks,POINT (-73.98986 40.77276)
Starbucks,POINT (-119.03858 34.23634)
Starbucks,POINT (-87.85153 30.66717)
Starbucks,POINT (-76.99694 39.82407)
Starbucks,POINT (-83.12357 40.08862)
Starbucks,POINT (-87.97724 41.90725)
Starbucks,POINT (-84.39479 33.76052)
Starbucks,POINT (-103.3011 20.52379)
Starbucks,POINT (-82.45549 35.30699)
Starbucks,POINT (-82.07392 41.41342)
Starbucks,POINT (-122.68569 45.49782)
Starbucks,POINT (-95.81006 29.73655)
Starbucks,POINT (-111.00869 32.13379)
Starbucks,POINT (-77.50192 43.19048)
Starbucks,POINT (-66.07406 18.36968)
Starbucks,POINT (-102.27879 39.29787)
Starbucks,POINT (-100.38892 20.61505)
Starbucks,POINT (-112.23482 33.61039)
Starbucks,POINT (-76.65646 44.28314)
Starbucks,POINT (-96.85284 46.86052)
Starbucks,POINT (-96.7985 32.77946)
Starbucks,POINT (-99.13841 19.43799)
Starbucks,POINT (-105.01354 39.53674)
Starbucks,POINT (-82.34154 28.238)
Starbucks,POINT (-95.54375 29.96408)
Starbucks,POINT (-81.48051 41.46266)
Starbucks,POINT (-95.72718 39.0504)
Starbucks,POINT (-121.00404 37.66167)
Starbucks,POINT (-158.02008 21.32713)
Starbucks,POINT (-81.17495 31.984)
Starbucks,POINT (-117.89048 34.1285)
Starbucks,POINT (-149.95603 61.13725)
Starbucks,POINT (-76.25074 36.76315)
Starbucks,POINT (-122.24271 37.76397)
Starbucks,POINT (-73.26689 41.32809)
Starbucks,POINT (-80.05763 26.61739)
Starbucks,POINT (-115.13657 36.10296)
Starbucks,POINT (-87.45062 36.652)
Starbucks,POINT (-105.0787 39.79717)
Starbucks,POINT (-121.57978 38.5726)
Starbucks,POINT (-71.01305 42.39199)
Starbucks,POINT (-114.84562 35.97472)
Starbucks,POINT (-83.02889 42.56121)
Starbucks,POINT (-93.54292 44.86223)
Starbucks,POINT (-122.00378 37.82393)
Starbucks,POINT (-87.95781 42.30555)
Starbucks,POINT (-118.32833 34.15766)
Starbucks,POINT (-118.41076 33.9461)
Starbucks,POINT (-73.51636 40.72555)
Starbucks,POINT (-84.57627 33.53875)
Starbucks,POINT (-118.93745 35.3758)
Starbucks,POINT (-97.06597 36.72583)
Starbucks,POINT (-117.35219 34.07002)
Starbucks,POINT (-121.29088 37.95786)
Starbucks,POINT (-82.50543 27.8949)
Starbucks,POINT (-90.36425 38.74224)
Starbucks,POINT (-115.16829 36.12243)
Starbucks,POINT (-104.7667 38.95884)
Starbucks,POINT (-77.29905 38.64249)
Starbucks,POINT (-71.1259 42.49818)
Starbucks,POINT (-119.03345 35.33844)
Starbucks,POINT (-71.11455 42.35055)
Starbucks,POINT (-73.45319 45.00953)
Starbucks,POINT (-74.17261 40.69397)
Starbucks,POINT (-87.35272 36.53256)
Starbucks,POINT (-121.92209 37.35039)
Starbucks,POINT (-84.2268 39.61257)
Starbucks,POINT (-87.39146 37.97745)
Starbucks,POINT (-82.51144 27.39066)
Starbucks,POINT (-99.17397 19.3948)
Starbucks,POINT (-97.06649 32.94055)
Starbucks,POINT (-105.08034 39.5673)
Starbucks,POINT (-110.97482 32.28883)
Starbucks,POINT (-82.92285 40.259)
Starbucks,POINT (-111.62197 35.21975)
Starbucks,POINT (-121.06346 39.2031)
Starbucks,POINT (-86.16645 39.7731)
Starbucks,POINT (-110.9802 31.90986)
Starbucks,POINT (-97.79881 31.11383)
Starbucks,POINT (-121.89877 37.41588)
Starbucks,POINT (-83.76289 31.96275)
Starbucks,POINT (-118.44912 34.03485)
Starbucks,POINT (-118.35614 34.08342)
Starbucks,POINT (-149.83573 61.18126)
Starbucks,POINT (-122.90064 45.53819)
Starbucks,POINT (-70.86808 42.88212)
Starbucks,POINT (-80.36013 26.02992)
Starbucks,POINT (-86.40195 39.765)
Starbucks,POINT (-122.44127 47.20653)
Starbucks,POINT (-74.00098 40.72024)
Starbucks,POINT (-152.36725 57.81049)
Starbucks,POINT (-80.12098 26.40917)
Starbucks,POINT (-84.21612 40.15144)
Starbucks,POINT (-87.711 41.99287)
Starbucks,POINT (-71.86284 42.06152)
Starbucks,POINT (-77.22955 38.88178)
Starbucks,POINT (-75.64923 45.42109)
Starbucks,POINT (-81.49989 36.84511)
Starbucks,POINT (-90.87833 38.81838)
Starbucks,POINT (-86.29455 36.19362)
Starbucks,POINT (-88.20462 40.11294)
Starbucks,POINT (-96.80542 32.95252)
Starbucks,POINT (-75.70997 45.40182)
Starbucks,POINT (-88.01722 42.07868)
Starbucks,POINT (-118.02925 33.88773)
Starbucks,POINT (-116.3874 33.80006)
Starbucks,POINT (-122.43417 47.1406)
Starbucks,POINT (-100.76504 41.11574)
Starbucks,POINT (-111.89415 40.55924)
Starbucks,POINT (-86.8634 36.48843)
Starbucks,POINT (-91.4316 44.7763)
Starbucks,POINT (-96.46786 32.8935)
Starbucks,POINT (-122.62719 47.51919)
Starbucks,POINT (-97.93411 30.30483)
Starbucks,POINT (-80.08259 40.68674)
Starbucks,POINT (-120.95754 37.73231)
Starbucks,POINT (-77.57098 38.74997)
Starbucks,POINT (-85.07518 33.55334)
Starbucks,POINT (-85.68907 43.0224)
Starbucks,POINT (-87.57587 41.4668)
Starbucks,POINT (-95.24849 38.9422)
Starbucks,POINT (-78.95305 35.90415)
Starbucks,POINT (-93.47563 45.13675)
Starbucks,POINT (-83.43481 42.3239)
Starbucks,POINT (-99.17807 19.5041)
Starbucks,POINT (-96.80268 32.65937)
Starbucks,POINT (-117.68967 34.02651)
Starbucks,POINT (-122.86666 49.1769)
Starbucks,POINT (-76.97661 39.0217)
Starbucks,POINT (-95.60519 29.91906)
Starbucks,POINT (-90.16324 44.6842)
Starbucks,POINT (-119.30237 34.28195)
